Species1,n1,s1,e1,l1,Species2,n2,s2,e2,l2,Dist
A4,82,446028,451045,5018,A4,87,470765,475583,4819,0.0041554124
A4,83,451046,456063,5018,A4,87,470765,475583,4819,0.0041554124
A4,84,456064,461077,5014,A4,87,470765,475583,4819,0.0043668122
A4,85,461078,466100,5023,A4,87,470765,475583,4819,0.0043586550
A4,86,466101,470764,4664,A4,87,470765,475583,4819,0.0072218461
ISO1,1,30629,35521,4893,A4,88,475584,480429,4846,0.0057778729
ISO1,2,35522,40585,5064,A4,88,475584,480429,4846,0.0057803468
ISO1,3,40586,45646,5061,A4,88,475584,480429,4846,0.0055773600
ISO1,4,45647,50708,5062,A4,88,475584,480429,4846,0.0057827344
ISO1,6,64750,69811,5062,A4,88,475584,480429,4846,0.0059892606
ISO1,7,69812,74872,5061,A4,88,475584,480429,4846,0.0055773600
ISO1,8,74873,79933,5061,A4,88,475584,480429,4846,0.0057839289
ISO1,9,79934,84994,5061,A4,88,475584,480429,4846,0.0055773600
ISO1,10,84995,90055,5061,A4,88,475584,480429,4846,0.0057839289
ISO1,11,90056,95116,5061,A4,88,475584,480429,4846,0.0053707912
ISO1,12,95117,100177,5061,A4,88,475584,480429,4846,0.0055773600
ISO1,13,100178,105238,5061,A4,88,475584,480429,4846,0.0057839289
ISO1,14,105239,110278,5040,A4,88,475584,480429,4846,0.0057911065
ISO1,15,110279,115322,5044,A4,88,475584,480429,4846,0.0043388430
ISO1,16,115323,120367,5045,A4,88,475584,480429,4846,0.0059917355
ISO1,17,120368,125412,5045,A4,88,475584,480429,4846,0.0059917355
ISO1,18,125413,130457,5045,A4,88,475584,480429,4846,0.0061983471
ISO1,19,130458,135497,5040,A4,88,475584,480429,4846,0.0064115822
ISO1,20,135498,140544,5047,A4,88,475584,480429,4846,0.0061932287
ISO1,21,140545,145565,5021,A4,88,475584,480429,4846,0.0060228453
ISO1,22,145566,150587,5022,A4,88,475584,480429,4846,0.0058127465
ISO1,23,150588,155609,5022,A4,88,475584,480429,4846,0.0058127465
ISO1,24,155610,160651,5042,A4,88,475584,480429,4846,0.0057887120
ISO1,25,160652,165693,5042,A4,88,475584,480429,4846,0.0055819723
ISO1,26,165694,170724,5031,A4,88,475584,480429,4846,0.0058019063
ISO1,27,170725,175758,5034,A4,88,475584,480429,4846,0.0060053841
ISO1,28,175759,180794,5036,A4,88,475584,480429,4846,0.0057959015
ISO1,29,180795,185839,5045,A4,88,475584,480429,4846,0.0057851240
ISO1,30,185840,190882,5043,A4,88,475584,480429,4846,0.0059917355
ISO1,31,190883,195908,5026,A4,88,475584,480429,4846,0.0074642339
ISO1,32,195909,200944,5036,A4,88,475584,480429,4846,0.0057959015
ISO1,33,200945,205989,5045,A4,88,475584,480429,4846,0.0057851240
ISO1,34,205990,211027,5038,A4,88,475584,480429,4846,0.0057899090
ISO1,35,211028,216069,5042,A4,88,475584,480429,4846,0.0059917355
ISO1,36,216070,221113,5044,A4,88,475584,480429,4846,0.0059917355
ISO1,37,221114,226158,5045,A4,88,475584,480429,4846,0.0059917355
ISO1,38,226159,231203,5045,A4,88,475584,480429,4846,0.0057851240
ISO1,39,231204,236248,5045,A4,88,475584,480429,4846,0.0061983471
ISO1,40,236249,241293,5045,A4,88,475584,480429,4846,0.0057851240
ISO1,41,241294,246338,5045,A4,88,475584,480429,4846,0.0061983471
ISO1,42,246339,251383,5045,A4,88,475584,480429,4846,0.0057851240
ISO1,43,251384,256422,5039,A4,88,475584,480429,4846,0.0062060405
ISO1,44,256423,261437,5015,A4,88,475584,480429,4846,0.0062370062
ISO1,45,261438,266482,5045,A4,88,475584,480429,4846,0.0059917355
ISO1,46,266483,271497,5015,A4,88,475584,480429,4846,0.0062370062
ISO1,47,271498,276542,5045,A4,88,475584,480429,4846,0.0057851240
ISO1,48,276543,281589,5047,A4,88,475584,480429,4846,0.0055762082
ISO1,49,281590,286634,5045,A4,88,475584,480429,4846,0.0055785124
ISO1,50,286635,291684,5050,A4,88,475584,480429,4846,0.0053652497
ISO1,51,291685,296729,5045,A4,88,475584,480429,4846,0.0043388430
ISO1,52,296730,301774,5045,A4,88,475584,480429,4846,0.0057851240
ISO1,53,301775,306819,5045,A4,88,475584,480429,4846,0.0064049587
ISO1,54,306820,311869,5050,A4,88,475584,480429,4846,0.0053652497
ISO1,55,311870,316919,5050,A4,88,475584,480429,4846,0.0037144036
ISO1,56,316920,321971,5052,A4,88,475584,480429,4846,0.0041271151
ISO1,57,321972,327021,5050,A4,88,475584,480429,4846,0.0037144036
ISO1,58,327022,332066,5045,A4,88,475584,480429,4846,0.0045454545
ISO1,59,332067,337113,5047,A4,88,475584,480429,4846,0.0053663571
ISO1,60,337114,342473,5360,A4,88,475584,480429,4846,0.0037144036
ISO1,61,342474,347536,5063,A4,88,475584,480429,4846,0.0039207594
ISO1,62,347537,352584,5048,A4,88,475584,480429,4846,0.0039207594
ISO1,63,352585,357631,5047,A4,88,475584,480429,4846,0.0041296717
ISO1,64,357632,362683,5052,A4,88,475584,480429,4846,0.0061983471
ISO1,65,362684,368037,5354,A4,88,475584,480429,4846,0.0066033842
ISO1,66,368038,373098,5061,A4,88,475584,480429,4846,0.0068097400
ISO1,67,373099,378146,5048,A4,88,475584,480429,4846,0.0082678793
ISO1,68,378147,382223,4077,A4,88,475584,480429,4846,0.0095706156
ISO1,69,382224,386263,4040,A4,88,475584,480429,4846,0.0094019326
ISO1,70,386264,391320,5057,A4,88,475584,480429,4846,0.0076351630
ISO1,71,391321,396373,5053,A4,88,475584,480429,4846,0.0072284180
ISO1,72,396374,401428,5055,A4,88,475584,480429,4846,0.0074318745
ISO1,73,401429,406464,5036,A4,88,475584,480429,4846,0.0087046632
ISO1,74,406465,411500,5036,A4,88,475584,480429,4846,0.0082901554
ISO1,75,411501,416554,5054,A4,88,475584,480429,4846,0.0078447564
ISO1,76,416555,421609,5055,A4,88,475584,480429,4846,0.0078447564
ISO1,78,434234,439288,5055,A4,88,475584,480429,4846,0.0076383154
ISO1,79,439289,444341,5053,A4,88,475584,480429,4846,0.0078479967
ISO1,80,444342,449394,5053,A4,88,475584,480429,4846,0.0076414705
ISO1,81,449395,454447,5053,A4,88,475584,480429,4846,0.0078479967
ISO1,82,454448,459500,5053,A4,88,475584,480429,4846,0.0076414705
ISO1,83,459501,464563,5063,A4,88,475584,480429,4846,0.0070218918
ISO1,84,464564,469616,5053,A4,88,475584,480429,4846,0.0072284180
ISO1,85,469617,474669,5053,A4,88,475584,480429,4846,0.0076414705
ISO1,87,482384,487448,5065,A4,88,475584,480429,4846,0.0072224515
ISO1,88,487449,492492,5044,A4,88,475584,480429,4846,0.0074580485
ISO1,89,492493,497531,5039,A4,88,475584,480429,4846,0.0070451720
ISO1,90,497532,502586,5055,A4,88,475584,480429,4846,0.0076383154
ISO1,91,502587,507642,5056,A4,88,475584,480429,4846,0.0076383154
ISO1,92,507643,512696,5054,A4,88,475584,480429,4846,0.0076398926
ISO1,93,512697,517745,5049,A4,88,475584,480429,4846,0.0059880240
ISO1,94,517746,522579,4834,A4,88,475584,480429,4846,0.0018618122
ISO1,95,522580,527421,4842,A4,88,475584,480429,4846,0.0022717885
ISO1,96,527422,532470,5049,A4,88,475584,480429,4846,0.0051652893
ISO1,97,532471,537316,4846,A4,88,475584,480429,4846,0.0024793388
ISO1,98,537317,542156,4840,A4,88,475584,480429,4846,0.0026859504
ISO1,99,542157,547206,5050,A4,88,475584,480429,4846,0.0068266446
ISO1,100,547207,552047,4841,A4,88,475584,480429,4846,0.0024819028
ISO1,101,552048,556887,4840,A4,88,475584,480429,4846,0.0026859504
ISO1,102,556888,561721,4834,A4,88,475584,480429,4846,0.0043442284
ISO1,103,561722,566767,5046,A4,88,475584,480429,4846,0.0051652893
ISO1,104,566768,571813,5046,A4,88,475584,480429,4846,0.0047501033
ISO1,105,571814,576859,5046,A4,88,475584,480429,4846,0.0047501033
ISO1,106,576860,581905,5046,A4,88,475584,480429,4846,0.0047501033
ISO1,107,581906,586739,4834,A4,88,475584,480429,4846,0.0018618122
ISO1,108,586740,591785,5046,A4,88,475584,480429,4846,0.0047520661
ISO1,109,591786,596631,4846,A4,88,475584,480429,4846,0.0026859504
ISO1,110,596632,601677,5046,A4,88,475584,480429,4846,0.0051652893
ISO1,111,601678,606721,5044,A4,88,475584,480429,4846,0.0049586777
ISO1,112,606722,611766,5045,A4,88,475584,480429,4846,0.0047520661
A4,1,30943,35996,5054,A4,88,475584,480429,4846,0.0055854365
A4,2,35997,41057,5061,A4,88,475584,480429,4846,0.0057839289
A4,3,41058,46120,5063,A4,88,475584,480429,4846,0.0057815404
A4,4,46121,51184,5064,A4,88,475584,480429,4846,0.0057803468
A4,5,51185,56230,5046,A4,88,475584,480429,4846,0.0053685732
A4,6,56231,61272,5042,A4,88,475584,480429,4846,0.0051684929
A4,7,61273,66317,5045,A4,88,475584,480429,4846,0.0053696819
A4,8,66318,70985,4668,A4,88,475584,480429,4846,0.0060565276
A4,9,70986,76001,5016,A4,88,475584,480429,4846,0.0064408893
A4,10,76002,81044,5043,A4,88,475584,480429,4846,0.0047520661
A4,11,81045,86089,5045,A4,88,475584,480429,4846,0.0047520661
A4,12,86090,91134,5045,A4,88,475584,480429,4846,0.0047520661
A4,13,91135,96179,5045,A4,88,475584,480429,4846,0.0047520661
A4,14,96180,101224,5045,A4,88,475584,480429,4846,0.0047520661
A4,15,101225,106268,5044,A4,88,475584,480429,4846,0.0047491224
A4,16,106269,111309,5041,A4,88,475584,480429,4846,0.0049627792
A4,17,111310,116353,5044,A4,88,475584,480429,4846,0.0047491224
A4,18,116354,121400,5047,A4,88,475584,480429,4846,0.0051610239
A4,19,121401,126447,5047,A4,88,475584,480429,4846,0.0057803468
A4,20,126448,131479,5032,A4,88,475584,480429,4846,0.0058007044
A4,21,131480,136511,5032,A4,88,475584,480429,4846,0.0053863683
A4,22,136512,141556,5045,A4,88,475584,480429,4846,0.0057851240
A4,23,141557,146561,5005,A4,88,475584,480429,4846,0.0060416667
A4,24,146562,151606,5045,A4,88,475584,480429,4846,0.0059917355
A4,25,151607,156640,5034,A4,88,475584,480429,4846,0.0060053841
A4,26,156641,161685,5045,A4,88,475584,480429,4846,0.0059917355
A4,27,161686,166730,5045,A4,88,475584,480429,4846,0.0061983471
A4,28,166731,171775,5045,A4,88,475584,480429,4846,0.0061983471
A4,29,171776,176816,5041,A4,88,475584,480429,4846,0.0059942125
A4,30,176817,181861,5045,A4,88,475584,480429,4846,0.0057851240
A4,31,181862,186906,5045,A4,88,475584,480429,4846,0.0057851240
A4,32,186907,191947,5041,A4,88,475584,480429,4846,0.0059966915
A4,33,191948,196989,5042,A4,88,475584,480429,4846,0.0057887120
A4,34,196990,202034,5045,A4,88,475584,480429,4846,0.0055785124
A4,35,202035,207068,5034,A4,88,475584,480429,4846,0.0057983019
A4,36,207069,212101,5033,A4,88,475584,480429,4846,0.0060066280
A4,37,212102,217133,5032,A4,88,475584,480429,4846,0.0060078724
A4,39,229232,234273,5042,A4,88,475584,480429,4846,0.0057887120
A4,40,234274,239307,5034,A4,88,475584,480429,4846,0.0055912197
A4,41,239308,244352,5045,A4,88,475584,480429,4846,0.0055785124
A4,42,244353,249384,5032,A4,88,475584,480429,4846,0.0062150404
A4,43,249385,254424,5040,A4,88,475584,480429,4846,0.0062047570
A4,44,254425,259458,5034,A4,88,475584,480429,4846,0.0057983019
A4,45,259459,264482,5024,A4,88,475584,480429,4846,0.0062253580
A4,46,264483,269524,5042,A4,88,475584,480429,4846,0.0053719008
A4,47,269525,274568,5044,A4,88,475584,480429,4846,0.0055785124
A4,48,274569,279611,5043,A4,88,475584,480429,4846,0.0061983471
A4,49,279612,284654,5043,A4,88,475584,480429,4846,0.0064049587
A4,50,284655,289699,5045,A4,88,475584,480429,4846,0.0064049587
A4,51,289700,294744,5045,A4,88,475584,480429,4846,0.0059917355
A4,52,294745,299776,5032,A4,88,475584,480429,4846,0.0066266308
A4,53,299777,304808,5032,A4,88,475584,480429,4846,0.0066266308
A4,54,304809,309853,5045,A4,88,475584,480429,4846,0.0061983471
A4,55,309854,314898,5045,A4,88,475584,480429,4846,0.0055785124
A4,56,314899,319945,5047,A4,88,475584,480429,4846,0.0055785124
A4,57,319946,324996,5051,A4,88,475584,480429,4846,0.0070247934
A4,58,324997,330047,5051,A4,88,475584,480429,4846,0.0074380165
A4,59,330048,335098,5051,A4,88,475584,480429,4846,0.0076446281
A4,60,335099,340146,5048,A4,88,475584,480429,4846,0.0074410914
A4,61,340147,345197,5051,A4,88,475584,480429,4846,0.0072314050
A4,62,345198,350247,5050,A4,88,475584,480429,4846,0.0072314050
A4,63,350248,355293,5046,A4,88,475584,480429,4846,0.0059892606
A4,64,355294,360334,5041,A4,88,475584,480429,4846,0.0051684929
A4,65,360335,365382,5048,A4,88,475584,480429,4846,0.0057815404
A4,66,365383,370416,5034,A4,88,475584,480429,4846,0.0066266308
A4,67,370417,375450,5034,A4,88,475584,480429,4846,0.0055912197
A4,68,375451,380470,5020,A4,88,475584,480429,4846,0.0070612669
A4,69,380471,385488,5018,A4,88,475584,480429,4846,0.0070642011
A4,70,385489,390536,5048,A4,88,475584,480429,4846,0.0055750568
A4,71,390537,395578,5042,A4,88,475584,480429,4846,0.0051684929
A4,72,395579,400626,5048,A4,88,475584,480429,4846,0.0051620896
A4,73,400627,405668,5042,A4,88,475584,480429,4846,0.0057887120
A4,74,405669,410716,5048,A4,88,475584,480429,4846,0.0059880240
A4,75,410717,415764,5048,A4,88,475584,480429,4846,0.0051620896
A4,76,415765,420812,5048,A4,88,475584,480429,4846,0.0059880240
A4,77,420813,425864,5052,A4,88,475584,480429,4846,0.0057791538
A4,78,425865,430902,5038,A4,88,475584,480429,4846,0.0068280571
A4,79,430903,435954,5052,A4,88,475584,480429,4846,0.0057791538
A4,80,435955,440993,5039,A4,88,475584,480429,4846,0.0064155629
A4,81,440994,446027,5034,A4,88,475584,480429,4846,0.0055912197
A4,82,446028,451045,5018,A4,88,475584,480429,4846,0.0068564305
A4,83,451046,456063,5018,A4,88,475584,480429,4846,0.0068564305
A4,84,456064,461077,5014,A4,88,475584,480429,4846,0.0070700769
A4,85,461078,466100,5023,A4,88,475584,480429,4846,0.0070568701
A4,86,466101,470764,4664,A4,88,475584,480429,4846,0.0074024226
A4,87,470765,475583,4819,A4,88,475584,480429,4846,0.0031126790
ISO1,1,30629,35521,4893,A4,89,480430,485273,4844,0.0057778729
ISO1,2,35522,40585,5064,A4,89,480430,485273,4844,0.0057803468
ISO1,3,40586,45646,5061,A4,89,480430,485273,4844,0.0055773600
ISO1,4,45647,50708,5062,A4,89,480430,485273,4844,0.0057827344
ISO1,6,64750,69811,5062,A4,89,480430,485273,4844,0.0059892606
ISO1,7,69812,74872,5061,A4,89,480430,485273,4844,0.0055773600
ISO1,8,74873,79933,5061,A4,89,480430,485273,4844,0.0057839289
ISO1,9,79934,84994,5061,A4,89,480430,485273,4844,0.0055773600
ISO1,10,84995,90055,5061,A4,89,480430,485273,4844,0.0057839289
ISO1,11,90056,95116,5061,A4,89,480430,485273,4844,0.0053707912
ISO1,12,95117,100177,5061,A4,89,480430,485273,4844,0.0055773600
ISO1,13,100178,105238,5061,A4,89,480430,485273,4844,0.0057839289
ISO1,14,105239,110278,5040,A4,89,480430,485273,4844,0.0057911065
ISO1,15,110279,115322,5044,A4,89,480430,485273,4844,0.0043388430
ISO1,16,115323,120367,5045,A4,89,480430,485273,4844,0.0059917355
ISO1,17,120368,125412,5045,A4,89,480430,485273,4844,0.0059917355
ISO1,18,125413,130457,5045,A4,89,480430,485273,4844,0.0061983471
ISO1,19,130458,135497,5040,A4,89,480430,485273,4844,0.0064115822
ISO1,20,135498,140544,5047,A4,89,480430,485273,4844,0.0061932287
ISO1,21,140545,145565,5021,A4,89,480430,485273,4844,0.0060228453
ISO1,22,145566,150587,5022,A4,89,480430,485273,4844,0.0058127465
ISO1,23,150588,155609,5022,A4,89,480430,485273,4844,0.0058127465
ISO1,24,155610,160651,5042,A4,89,480430,485273,4844,0.0057887120
ISO1,25,160652,165693,5042,A4,89,480430,485273,4844,0.0055819723
ISO1,26,165694,170724,5031,A4,89,480430,485273,4844,0.0058019063
ISO1,27,170725,175758,5034,A4,89,480430,485273,4844,0.0060053841
ISO1,28,175759,180794,5036,A4,89,480430,485273,4844,0.0057959015
ISO1,29,180795,185839,5045,A4,89,480430,485273,4844,0.0057851240
ISO1,30,185840,190882,5043,A4,89,480430,485273,4844,0.0059917355
ISO1,31,190883,195908,5026,A4,89,480430,485273,4844,0.0074642339
ISO1,32,195909,200944,5036,A4,89,480430,485273,4844,0.0057959015
ISO1,33,200945,205989,5045,A4,89,480430,485273,4844,0.0057851240
ISO1,34,205990,211027,5038,A4,89,480430,485273,4844,0.0057899090
ISO1,35,211028,216069,5042,A4,89,480430,485273,4844,0.0059917355
ISO1,36,216070,221113,5044,A4,89,480430,485273,4844,0.0059917355
ISO1,37,221114,226158,5045,A4,89,480430,485273,4844,0.0059917355
ISO1,38,226159,231203,5045,A4,89,480430,485273,4844,0.0057851240
ISO1,39,231204,236248,5045,A4,89,480430,485273,4844,0.0061983471
ISO1,40,236249,241293,5045,A4,89,480430,485273,4844,0.0057851240
ISO1,41,241294,246338,5045,A4,89,480430,485273,4844,0.0061983471
ISO1,42,246339,251383,5045,A4,89,480430,485273,4844,0.0057851240
ISO1,43,251384,256422,5039,A4,89,480430,485273,4844,0.0062060405
ISO1,44,256423,261437,5015,A4,89,480430,485273,4844,0.0062370062
ISO1,45,261438,266482,5045,A4,89,480430,485273,4844,0.0059917355
ISO1,46,266483,271497,5015,A4,89,480430,485273,4844,0.0062370062
ISO1,47,271498,276542,5045,A4,89,480430,485273,4844,0.0057851240
ISO1,48,276543,281589,5047,A4,89,480430,485273,4844,0.0055762082
ISO1,49,281590,286634,5045,A4,89,480430,485273,4844,0.0055785124
ISO1,50,286635,291684,5050,A4,89,480430,485273,4844,0.0053674649
ISO1,51,291685,296729,5045,A4,89,480430,485273,4844,0.0043388430
ISO1,52,296730,301774,5045,A4,89,480430,485273,4844,0.0057851240
ISO1,53,301775,306819,5045,A4,89,480430,485273,4844,0.0064049587
ISO1,54,306820,311869,5050,A4,89,480430,485273,4844,0.0053674649
ISO1,55,311870,316919,5050,A4,89,480430,485273,4844,0.0037159372
ISO1,56,316920,321971,5052,A4,89,480430,485273,4844,0.0041288192
ISO1,57,321972,327021,5050,A4,89,480430,485273,4844,0.0037159372
ISO1,58,327022,332066,5045,A4,89,480430,485273,4844,0.0045454545
ISO1,59,332067,337113,5047,A4,89,480430,485273,4844,0.0053685732
ISO1,60,337114,342473,5360,A4,89,480430,485273,4844,0.0037159372
ISO1,61,342474,347536,5063,A4,89,480430,485273,4844,0.0039223782
ISO1,62,347537,352584,5048,A4,89,480430,485273,4844,0.0039223782
ISO1,63,352585,357631,5047,A4,89,480430,485273,4844,0.0041313778
ISO1,64,357632,362683,5052,A4,89,480430,485273,4844,0.0061983471
ISO1,65,362684,368037,5354,A4,89,480430,485273,4844,0.0066061107
ISO1,66,368038,373098,5061,A4,89,480430,485273,4844,0.0068125516
ISO1,67,373099,378146,5048,A4,89,480430,485273,4844,0.0082678793
ISO1,68,378147,382223,4077,A4,89,480430,485273,4844,0.0095706156
ISO1,69,382224,386263,4040,A4,89,480430,485273,4844,0.0094019326
ISO1,70,386264,391320,5057,A4,89,480430,485273,4844,0.0076383154
ISO1,71,391321,396373,5053,A4,89,480430,485273,4844,0.0072284180
ISO1,72,396374,401428,5055,A4,89,480430,485273,4844,0.0074318745
ISO1,73,401429,406464,5036,A4,89,480430,485273,4844,0.0087046632
ISO1,74,406465,411500,5036,A4,89,480430,485273,4844,0.0082901554
ISO1,75,411501,416554,5054,A4,89,480430,485273,4844,0.0078447564
ISO1,76,416555,421609,5055,A4,89,480430,485273,4844,0.0078447564
ISO1,78,434234,439288,5055,A4,89,480430,485273,4844,0.0076383154
ISO1,79,439289,444341,5053,A4,89,480430,485273,4844,0.0078479967
ISO1,80,444342,449394,5053,A4,89,480430,485273,4844,0.0076414705
ISO1,81,449395,454447,5053,A4,89,480430,485273,4844,0.0078479967
ISO1,82,454448,459500,5053,A4,89,480430,485273,4844,0.0076414705
ISO1,83,459501,464563,5063,A4,89,480430,485273,4844,0.0070218918
ISO1,84,464564,469616,5053,A4,89,480430,485273,4844,0.0072284180
ISO1,85,469617,474669,5053,A4,89,480430,485273,4844,0.0076414705
ISO1,87,482384,487448,5065,A4,89,480430,485273,4844,0.0072254335
ISO1,88,487449,492492,5044,A4,89,480430,485273,4844,0.0074611399
ISO1,89,492493,497531,5039,A4,89,480430,485273,4844,0.0070480929
ISO1,90,497532,502586,5055,A4,89,480430,485273,4844,0.0076383154
ISO1,91,502587,507642,5056,A4,89,480430,485273,4844,0.0076383154
ISO1,92,507643,512696,5054,A4,89,480430,485273,4844,0.0076398926
ISO1,93,512697,517745,5049,A4,89,480430,485273,4844,0.0059880240
ISO1,94,517746,522579,4834,A4,89,480430,485273,4844,0.0018618122
ISO1,95,522580,527421,4842,A4,89,480430,485273,4844,0.0022717885
ISO1,96,527422,532470,5049,A4,89,480430,485273,4844,0.0051652893
ISO1,97,532471,537316,4846,A4,89,480430,485273,4844,0.0024793388
ISO1,98,537317,542156,4840,A4,89,480430,485273,4844,0.0026859504
ISO1,99,542157,547206,5050,A4,89,480430,485273,4844,0.0068266446
ISO1,100,547207,552047,4841,A4,89,480430,485273,4844,0.0024819028
ISO1,101,552048,556887,4840,A4,89,480430,485273,4844,0.0026859504
ISO1,102,556888,561721,4834,A4,89,480430,485273,4844,0.0043442284
ISO1,103,561722,566767,5046,A4,89,480430,485273,4844,0.0051652893
ISO1,104,566768,571813,5046,A4,89,480430,485273,4844,0.0047501033
ISO1,105,571814,576859,5046,A4,89,480430,485273,4844,0.0047501033
ISO1,106,576860,581905,5046,A4,89,480430,485273,4844,0.0047501033
ISO1,107,581906,586739,4834,A4,89,480430,485273,4844,0.0018618122
ISO1,108,586740,591785,5046,A4,89,480430,485273,4844,0.0047520661
ISO1,109,591786,596631,4846,A4,89,480430,485273,4844,0.0026859504
ISO1,110,596632,601677,5046,A4,89,480430,485273,4844,0.0051652893
ISO1,111,601678,606721,5044,A4,89,480430,485273,4844,0.0049586777
ISO1,112,606722,611766,5045,A4,89,480430,485273,4844,0.0047520661
A4,1,30943,35996,5054,A4,89,480430,485273,4844,0.0055854365
A4,2,35997,41057,5061,A4,89,480430,485273,4844,0.0057839289
A4,3,41058,46120,5063,A4,89,480430,485273,4844,0.0057815404
A4,4,46121,51184,5064,A4,89,480430,485273,4844,0.0057803468
A4,5,51185,56230,5046,A4,89,480430,485273,4844,0.0053685732
A4,6,56231,61272,5042,A4,89,480430,485273,4844,0.0051684929
A4,7,61273,66317,5045,A4,89,480430,485273,4844,0.0053696819
A4,8,66318,70985,4668,A4,89,480430,485273,4844,0.0060565276
A4,9,70986,76001,5016,A4,89,480430,485273,4844,0.0064408893
